line_cd,station_cd1,station_cd2,line_name,line_name_h,line_name_k,company_cd,company_name,company_name_h,company_name_k,company_name_r,company_type,company_url,e_status_x,e_status_y,has_station_data,lat,lon,rr_cd,station_cd1,station_cd2,zoom
11904,1190402,1190403,JR鹿児島本線(川内～鹿児島),JR鹿児島本線(川内～鹿児島),カゴシマホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,31.6533482645,130.363501992,11,1190402,1190403,10
11904,1190403,1190404,JR鹿児島本線(川内～鹿児島),JR鹿児島本線(川内～鹿児島),カゴシマホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,31.6533482645,130.363501992,11,1190403,1190404,10
11904,1190404,1190414,JR鹿児島本線(川内～鹿児島),JR鹿児島本線(川内～鹿児島),カゴシマホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,31.6533482645,130.363501992,11,1190404,1190414,10
11904,1190405,1190406,JR鹿児島本線(川内～鹿児島),JR鹿児島本線(川内～鹿児島),カゴシマホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,31.6533482645,130.363501992,11,1190405,1190406,10
11904,1190406,1190407,JR鹿児島本線(川内～鹿児島),JR鹿児島本線(川内～鹿児島),カゴシマホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,31.6533482645,130.363501992,11,1190406,1190407,10
11904,1190407,1190408,JR鹿児島本線(川内～鹿児島),JR鹿児島本線(川内～鹿児島),カゴシマホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,31.6533482645,130.363501992,11,1190407,1190408,10
11904,1190408,1190409,JR鹿児島本線(川内～鹿児島),JR鹿児島本線(川内～鹿児島),カゴシマホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,31.6533482645,130.363501992,11,1190408,1190409,10
11904,1190409,1190410,JR鹿児島本線(川内～鹿児島),JR鹿児島本線(川内～鹿児島),カゴシマホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,31.6533482645,130.363501992,11,1190409,1190410,10
11904,1190410,1190413,JR鹿児島本線(川内～鹿児島),JR鹿児島本線(川内～鹿児島),カゴシマホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,31.6533482645,130.363501992,11,1190410,1190413,10
11904,1190411,1190412,JR鹿児島本線(川内～鹿児島),JR鹿児島本線(川内～鹿児島),カゴシマホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,31.6533482645,130.363501992,11,1190411,1190412,10
11904,1190413,1190411,JR鹿児島本線(川内～鹿児島),JR鹿児島本線(川内～鹿児島),カゴシマホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,31.6533482645,130.363501992,11,1190413,1190411,10
11904,1190414,1190405,JR鹿児島本線(川内～鹿児島),JR鹿児島本線(川内～鹿児島),カゴシマホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,31.6533482645,130.363501992,11,1190414,1190405,10
11905,1190501,1190542,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190501,1190542,10
11905,1190502,1190503,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190502,1190503,10
11905,1190503,1190504,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190503,1190504,10
11905,1190504,1190505,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190504,1190505,10
11905,1190505,1190506,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190505,1190506,10
11905,1190506,1190507,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190506,1190507,10
11905,1190507,1190508,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190507,1190508,10
11905,1190508,1190509,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190508,1190509,10
11905,1190509,1190510,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190509,1190510,10
11905,1190510,1190511,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190510,1190511,10
11905,1190511,1190512,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190511,1190512,10
11905,1190512,1190513,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190512,1190513,10
11905,1190513,1190514,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190513,1190514,10
11905,1190514,1190515,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190514,1190515,10
11905,1190515,1190516,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190515,1190516,10
11905,1190516,1190517,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190516,1190517,10
11905,1190517,1190518,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190517,1190518,10
11905,1190518,1190519,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190518,1190519,10
11905,1190519,1190520,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190519,1190520,10
11905,1190520,1190521,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190520,1190521,10
11905,1190521,1190522,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190521,1190522,10
11905,1190522,1190523,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190522,1190523,10
11905,1190523,1190524,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190523,1190524,10
11905,1190524,1190525,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190524,1190525,10
11905,1190525,1190526,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190525,1190526,10
11905,1190526,1190527,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190526,1190527,10
11905,1190527,1190528,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190527,1190528,10
11905,1190528,1190529,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190528,1190529,10
11905,1190529,1190533,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190529,1190533,10
11905,1190529,1190530,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190529,1190530,10
11905,1190530,1190531,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190530,1190531,10
11905,1190531,1190532,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190531,1190532,10
11905,1190532,1190540,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190532,1190540,10
11905,1190533,1190534,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190533,1190534,10
11905,1190534,1190535,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190534,1190535,10
11905,1190535,1190536,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190535,1190536,10
11905,1190536,1190537,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190536,1190537,10
11905,1190537,1190538,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190537,1190538,10
11905,1190538,1190539,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190538,1190539,10
11905,1190539,1190540,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190539,1190540,10
11905,1190540,1190541,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190540,1190541,10
11905,1190542,1190502,JR長崎本線(鳥栖～長崎),JR長崎本線(鳥栖～長崎),ナガサキホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.1213601706,130.152150558,11,1190542,1190502,10
11906,1190601,1190602,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190601,1190602,9
11906,1190602,1190603,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190602,1190603,9
11906,1190603,1190604,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190603,1190604,9
11906,1190604,1190605,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190604,1190605,9
11906,1190605,1190606,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190605,1190606,9
11906,1190606,1190607,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190606,1190607,9
11906,1190607,1190608,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190607,1190608,9
11906,1190608,1190609,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190608,1190609,9
11906,1190609,1190610,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190609,1190610,9
11906,1190610,1190611,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190610,1190611,9
11906,1190611,1190612,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190611,1190612,9
11906,1190612,1190613,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190612,1190613,9
11906,1190613,1190614,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190613,1190614,9
11906,1190614,1190615,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190614,1190615,9
11906,1190615,1190616,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190615,1190616,9
11906,1190616,1190617,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190616,1190617,9
11906,1190617,1190618,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190617,1190618,9
11906,1190618,1190619,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190618,1190619,9
11906,1190619,1190620,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190619,1190620,9
11906,1190620,1190621,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190620,1190621,9
11906,1190621,1190622,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190621,1190622,9
11906,1190622,1190623,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190622,1190623,9
11906,1190623,1190624,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190623,1190624,9
11906,1190624,1190625,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190624,1190625,9
11906,1190625,1190626,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190625,1190626,9
11906,1190626,1190627,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190626,1190627,9
11906,1190627,1190628,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190627,1190628,9
11906,1190628,1190629,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190628,1190629,9
11906,1190629,1190630,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190629,1190630,9
11906,1190630,1190631,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190630,1190631,9
11906,1190631,1190632,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190631,1190632,9
11906,1190632,1190633,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190632,1190633,9
11906,1190633,1190634,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190633,1190634,9
11906,1190634,1190635,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190634,1190635,9
11906,1190635,1190636,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190635,1190636,9
11906,1190636,1190637,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190636,1190637,9
11906,1190637,1190638,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190637,1190638,9
11906,1190638,1190639,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190638,1190639,9
11906,1190639,1190640,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190639,1190640,9
11906,1190640,1190641,JR日豊本線(門司港～佐伯),JR日豊本線(門司港～佐伯),ニッポウホンセン,6,JR九州,九州旅客鉄道株式会社,ジェイアールキュウシュウ,JR九州,1,http://www.jrkyushu.co.jp/,0,0,True,33.5549353071,131.303551556,11,1190640,1190641,9
