100156,新城市宮ノ西,,0,34.901112,JR飯田線(豊橋～天竜峡),137.49304,1141312,,441-1377,愛知県,false,1141312,1141312,新城,1374930.4,-349011.12
100155,新城市野田,,0,34.889282,JR飯田線(豊橋～天竜峡),137.477861,1141311,,441-1343,愛知県,false,1141311,1141311,野田城,1374778.61,-348892.82
100158,新城市富永,,0,34.910334,JR飯田線(豊橋～天竜峡),137.514424,1141314,,441-1302,愛知県,false,1141314,1141314,茶臼山,1375144.24,-349103.34
100157,新城市平井若杉,,0,34.906129,JR飯田線(豊橋～天竜峡),137.502928,1141313,,441-1361,愛知県,false,1141313,1141313,東新町,1375029.28,-349061.29
100160,新城市大海,,0,34.930164,JR飯田線(豊橋～天竜峡),137.548682,1141316,,441-1315,愛知県,false,1141316,1141316,大海,1375486.82,-349301.64
100159,新城市川路,,0,34.912224,JR飯田線(豊橋～天竜峡),137.527242,1141315,,441-1306,愛知県,false,1141315,1141315,三河東郷,1375272.42,-349122.24
100162,新城市長篠,,0,34.92599,JR飯田線(豊橋～天竜峡),137.565,1141318,,441-1634,愛知県,false,1141318,1141318,長篠城,1375650.0,-349259.9
100161,新城市有海,,0,34.920834,JR飯田線(豊橋～天竜峡),137.551537,1141317,,441-1317,愛知県,false,1141317,1141317,鳥居,1375515.37,-349208.34
100164,新城市富栄,,0,34.952038,JR飯田線(豊橋～天竜峡),137.602987,1141320,,441-1632,愛知県,false,1141320,1141320,三河大野,1376029.87,-349520.38
100163,新城市長篠,,0,34.932664,JR飯田線(豊橋～天竜峡),137.576848,1141319,,441-1634,愛知県,false,1141319,1141319,本長篠,1375768.48,-349326.64
100166,愛知県新城市豊岡字ドウデイ2,,0,34.988589,JR飯田線(豊橋～天竜峡),137.621022,1141322,1923-02-01,441-1631,愛知県,false,1141322,1141322,三河槙原,1376210.22,-349885.89
100165,新城市豊岡,,0,34.970516,JR飯田線(豊橋～天竜峡),137.613026,1141321,,441-1631,愛知県,false,1141321,1141321,湯谷温泉,1376130.26,-349705.16
100168,新城市川合,,0,35.001722,JR飯田線(豊橋～天竜峡),137.663991,1141324,,441-1601,愛知県,false,1141324,1141324,三河川合,1376639.91,-350017.22
100167,新城市下吉田,,0,34.990587,JR飯田線(豊橋～天竜峡),137.644048,1141323,,441-1621,愛知県,false,1141323,1141323,柿平,1376440.48,-349905.87
100170,北設楽郡東栄町三輪字平栗,,0,35.02901,JR飯田線(豊橋～天竜峡),137.713812,1141326,,449-0216,愛知県,false,1141326,1141326,東栄,1377138.12,-350290.1
100169,新城市池場,,0,35.024418,JR飯田線(豊橋～天竜峡),137.704066,1141325,,441-1602,愛知県,false,1141325,1141325,池場,1377040.66,-350244.18
100172,浜松市天竜区佐久間町浦川,,0,35.050202,JR飯田線(豊橋～天竜峡),137.752364,1141328,,431-3906,静岡県,false,1141328,1141328,上市場,1377523.64,-350502.02
100171,浜松市天竜区佐久間町浦川,,0,35.049322,JR飯田線(豊橋～天竜峡),137.744276,1141327,,431-3906,静岡県,false,1141327,1141327,出馬,1377442.76,-350493.22
100174,浜松市天竜区佐久間町浦川,,0,35.060521,JR飯田線(豊橋～天竜峡),137.775126,1141330,,431-3906,静岡県,false,1141330,1141330,早瀬,1377751.26,-350605.21
100173,浜松市天竜区佐久間町浦川,,0,35.056355,JR飯田線(豊橋～天竜峡),137.763608,1141329,,431-3906,静岡県,false,1141329,1141329,浦川,1377636.08,-350563.55
100176,浜松市天竜区佐久間町半場,,0,35.085283,JR飯田線(豊橋～天竜峡),137.802898,1141332,,431-3905,静岡県,false,1141332,1141332,中部天竜,1378028.98,-350852.83
100175,浜松市天竜区佐久間町川合,,0,35.069321,JR飯田線(豊橋～天竜峡),137.786422,1141331,,431-3907,静岡県,false,1141331,1141331,下川合,1377864.22,-350693.21
100178,浜松市天竜区佐久間町相月,,0,35.114988,JR飯田線(豊橋～天竜峡),137.854345,1141334,,431-4111,静岡県,false,1141334,1141334,相月,1378543.45,-351149.88
100177,浜松市天竜区佐久間町佐久間,,0,35.091877,JR飯田線(豊橋～天竜峡),137.809783,1141333,,431-3901,静岡県,false,1141333,1141333,佐久間,1378097.83,-350918.77
100180,浜松市天竜区水窪町地頭方,,0,35.154067,JR飯田線(豊橋～天竜峡),137.869446,1141336,,431-4102,静岡県,false,1141336,1141336,向市場,1378694.46,-351540.67
100179,浜松市天竜区佐久間町相月,,0,35.131569,JR飯田線(豊橋～天竜峡),137.86198,1141335,,431-4111,静岡県,false,1141335,1141335,城西,1378619.8,-351315.69
100182,浜松市天竜区水窪町奥領家,,0,35.190466,JR飯田線(豊橋～天竜峡),137.818509,1141338,,431-4101,静岡県,false,1141338,1141338,大嵐,1378185.09,-351904.66
100181,浜松市天竜区水窪町地頭方,,0,35.163371,JR飯田線(豊橋～天竜峡),137.870501,1141337,,431-4102,静岡県,false,1141337,1141337,水窪,1378705.01,-351633.71
100184,下伊那郡天龍村平岡,,0,35.235913,JR飯田線(豊橋～天竜峡),137.834912,1141340,,399-1201,長野県,false,1141340,1141340,中井侍,1378349.12,-352359.13
100183,浜松市天竜区水窪町奥領家,,0,35.209862,JR飯田線(豊橋～天竜峡),137.835971,1141339,,431-4101,静岡県,false,1141339,1141339,小和田,1378359.71,-352098.62
100186,下伊那郡天龍村平岡,,0,35.267286,JR飯田線(豊橋～天竜峡),137.832595,1141342,,399-1201,長野県,false,1141342,1141342,鶯巣,1378325.95,-352672.86
100185,下伊那郡天龍村平岡,,0,35.25406,JR飯田線(豊橋～天竜峡),137.834709,1141341,,399-1201,長野県,false,1141341,1141341,伊那小沢,1378347.09,-352540.6
100188,下伊那郡天龍村平岡,,0,35.311687,JR飯田線(豊橋～天竜峡),137.848503,1141344,,399-1201,長野県,false,1141344,1141344,為栗,1378485.03,-353116.87
100187,下伊那郡天龍村平岡,,0,35.273652,JR飯田線(豊橋～天竜峡),137.853574,1141343,,399-1201,長野県,false,1141343,1141343,平岡,1378535.74,-352736.52
100190,下伊那郡泰阜村田本,,0,35.348988,JR飯田線(豊橋～天竜峡),137.837922,1141346,,399-1801,長野県,false,1141346,1141346,田本,1378379.22,-353489.88
100189,下伊那郡泰阜村,,0,35.336273,JR飯田線(豊橋～天竜峡),137.841294,1141345,,399-1801,長野県,false,1141345,1141345,温田,1378412.94,-353362.73
100192,下伊那郡泰阜村,,0,35.402338,JR飯田線(豊橋～天竜峡),137.810254,1141348,,399-1801,長野県,false,1141348,1141348,唐笠,1378102.54,-354023.38
100191,下伊那郡泰阜村,,0,35.375306,JR飯田線(豊橋～天竜峡),137.814151,1141347,,399-1801,長野県,false,1141347,1141347,門島,1378141.51,-353753.06
100194,飯田市千栄,,0,35.428949,JR飯田線(豊橋～天竜峡),137.816754,1141350,,399-2223,長野県,false,1141350,1141350,千代,1378167.54,-354289.49
100193,飯田市千栄,,0,35.419128,JR飯田線(豊橋～天竜峡),137.817149,1141349,,399-2223,長野県,false,1141349,1141349,金野,1378171.49,-354191.28
100196,飯田市川路,,0,35.441114,JR飯田線(天竜峡～辰野),137.81732,1141401,,399-2431,長野県,false,1141401,1141351,天竜峡,1378173.2,-354411.14
100195,飯田市川路,,0,35.441114,JR飯田線(豊橋～天竜峡),137.81732,1141351,,399-2431,長野県,false,1141351,1141351,天竜峡,1378173.2,-354411.14
100198,飯田市時又,,0,35.46402,JR飯田線(天竜峡～辰野),137.82776,1141403,,399-2563,長野県,false,1141403,1141403,時又,1378277.6,-354640.2
100197,飯田市川路,,0,35.452946,JR飯田線(天竜峡～辰野),137.815564,1141402,,399-2431,長野県,false,1141402,1141402,川路,1378155.64,-354529.46
100200,飯田市毛賀,,0,35.487445,JR飯田線(天竜峡～辰野),137.839332,1141405,,395-0813,長野県,false,1141405,1141405,毛賀,1378393.32,-354874.45
100199,飯田市駄科,,0,35.4754,JR飯田線(天竜峡～辰野),137.839625,1141404,,399-2561,長野県,false,1141404,1141404,駄科,1378396.25,-354754.0
100202,飯田市鼎下山,,0,35.50426,JR飯田線(天竜峡～辰野),137.83959,1141407,,395-0803,長野県,false,1141407,1141407,下山村,1378395.9,-355042.6
100201,飯田市松尾,,0,35.49683,JR飯田線(天竜峡～辰野),137.84154,1141406,,395-0000,長野県,false,1141406,1141406,伊那八幡,1378415.4,-354968.3
100204,飯田市鼎切石,,0,35.512339,JR飯田線(天竜峡～辰野),137.809098,1141409,,395-0807,長野県,false,1141409,1141409,切石,1378090.98,-355123.39
100203,飯田市鼎中平,,0,35.506726,JR飯田線(天竜峡～辰野),137.828383,1141408,,395-0801,長野県,false,1141408,1141408,鼎,1378283.83,-355067.26
100206,飯田市桜町２丁目,,0,35.522147,JR飯田線(天竜峡～辰野),137.829601,1141411,,395-0014,長野県,false,1141411,1141411,桜町,1378296.01,-355221.47
100205,飯田市上飯田,,0,35.519544,JR飯田線(天竜峡～辰野),137.821244,1141410,,395-0000,長野県,false,1141410,1141410,飯田,1378212.44,-355195.44
100208,飯田市座光寺,,0,35.533843,JR飯田線(天竜峡～辰野),137.861375,1141413,,395-0001,長野県,false,1141413,1141413,元善光寺,1378613.75,-355338.43
